標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
面山豪景四季三房雙車位豪景四季,桃園市蘆竹區六福一路,20.3年,大樓,68.45,37.06,3房2廳2衛1室,8樓/12樓,兩個以上車位,1,4972XX,2025-10-03 05:06:44
南向亮眼三房車位墨爾本,桃園市八德區豐德路,11.1年,大樓,45.88,27.11,3房2廳2衛,2樓/15樓,坡道平面車位,1,8377LQ,2025-10-03 05:06:44
高賓一樓優質五房高賓,桃園市桃園區大業路一段,34.4年,華廈,52.69,40.04,5房1廳2衛,1樓/7樓,無車位,2,2431MY,2025-10-03 05:06:44
合展悦禾邊間高樓三房美屋合展悦禾,桃園市桃園區慈文路,2.2年,大樓,41.13,22.73,3房2廳2衛,15樓/15樓,坡道平面車位,1,1165KJ,2025-10-03 05:06:52
客運園區景觀三房車位,桃園市大園區溪福路,0.7年,大樓,46.56,25.79,3房2廳2衛,11樓/14樓,坡道平面車位,1,6341YX,2025-10-03 05:06:52
中路市府商圈３房車位市府采舍,桃園市桃園區正光路,7.2年,大樓,48.1,24.88,3房2廳2衛,2樓/13樓,坡道平面車位,1,2919BR,2025-10-03 05:06:52
尚林御園大四房車位尚林御園,桃園市桃園區天祥一街,28.9年,大樓,61.56,41.36,4房2廳2衛,4樓/17樓,坡道機械車位,1,0760WH,2025-10-03 05:06:52
近中山國小大空間四房車位,桃園市桃園區宏昌十二街,34.7年,華廈,57.56,35.17,4房2廳2衛,3樓/6樓,坡道平面車位,1,47304N,2025-10-03 05:06:52
近內壢火車站兩房美屋皇家特區,桃園市中壢區莊敬路,30.4年,華廈,22.73,18,2房2廳1衛,6樓/8樓,無車位,888,4606PX,2025-10-03 05:06:52
近長榮特力．採光３房車位新台北華城,桃園市蘆竹區榮興路,23.4年,大樓,46.09,28.73,3房2廳2衛,8樓/12樓,坡道平面車位,1,1896JK,2025-10-03 05:06:52
哈佛名門溫馨三房哈佛名門,桃園市桃園區民生路,28.0年,大樓,35.2,24.67,3房1廳2衛,7樓/14樓,無車位,1,62197L,2025-10-03 05:06:52
龜山幸福五街雅典清幽小宅,桃園市龜山區幸福五街,44.9年,公寓,22.11,22.11,3房2廳1衛,4樓/5樓,無車位,598,4581GU,2025-10-03 05:06:52
大有檳城三房車位台北檳城(大有),桃園市桃園區民有東路,31.2年,大樓,46.68,29.35,3房2廳2衛1室,4樓/11樓,坡道平面車位,1,3050SK,2025-10-03 05:06:52
力霸花園城大三房力霸花園城,桃園市八德區介壽路二段,32.4年,大樓,46.05,31.48,3房2廳2衛,2樓/15樓,無車位,1,0117QG,2025-10-03 05:06:52
龍安藝術名廈整新邊間三房,桃園市桃園區國豐六街,31.5年,華廈,34.01,27.41,3房2廳2衛,8樓/8樓,無車位,968,9383KN,2025-10-03 05:06:52
鴻灃ＡＲＴ二房車位景觀宅鴻灃ART,桃園市桃園區新埔三街,7.4年,大樓,34.38,16.56,2房2廳1衛,12樓/15樓,坡道平面車位,1,5102GY,2025-10-03 05:06:52
近文華國小ｌ耀捷境三房耀捷境,桃園市龜山區文化七路,14.0年,華廈,45.09,23.7,3房2廳2衛,4樓/7樓,坡道平面車位,1,7395JX,2025-10-03 05:06:52
公園都市採光明亮宅公園都市,桃園市桃園區大有路,32.1年,大樓,43.76,26.83,2房2廳2衛1室,22樓/22樓,坡道平面車位,1,52634B,2025-10-03 05:06:52
近未來園區格局佳三房車位中山京華,桃園市中壢區仁美二街,28.6年,華廈,39.8,25.33,3房2廳1衛,4樓/8樓,坡道機械車位,1,29159L,2025-10-03 05:06:52
青埔市二期３房車位宜誠青埔市-二期,桃園市大園區領航北路四段,17.0年,華廈,45.1,26.11,3房2廳2衛,10樓/10樓,坡道平面車位,1,6305BB,2025-10-03 05:06:52
靜崗逸居三房車位竹城靜崗,桃園市蘆竹區長春路,20.9年,大樓,43.53,26.29,3房2廳2衛,7樓/11樓,坡道平面車位,1,3608ZQ,2025-10-03 05:06:52
專任藝文竹城富士四房車位竹城富士,桃園市桃園區中埔二街,20.5年,大樓,46.1,29.2,4房2廳2衛,9樓/15樓,坡道平面車位,1,4814LS,2025-10-03 05:06:52
青埔高鐵盈＋兩房可看屋佳瑞盈+,桃園市中壢區青埔五街,10.1年,大樓,44.12,22.66,2房2廳2衛1室,8樓/12樓,坡道平面車位,1,6114NJ,2025-10-03 05:06:52
店長推薦採光好日昇大道日昇大道,桃園市桃園區寶慶路,31.8年,大樓,37.4,30.03,3房2廳2衛,8樓/16樓,無車位,1,6500XY,2025-10-03 05:07:01
智慧家居高檔裝潢三房車位高誠首耀,桃園市八德區豐田一路,12.0年,大樓,58.24,33.64,3房2廳2衛,9樓/13樓,坡道平面車位,1,57977K,2025-10-03 05:07:01
⭐翫花同租售皆可兩房,桃園市桃園區愛國街,0.4年,華廈,35.52,13.91,2房2廳1衛,6樓/10樓,坡道平面車位,1,1896DN,2025-10-03 05:07:01
楊梅新都悅３房１室雙車位新都悅,桃園市楊梅區梅獅路二段,11.8年,大樓,65.57,30.76,3房2廳2衛1室,4樓/13樓,兩個以上車位,1,9273ZG,2025-10-03 05:07:01
八擴公園景觀３房車位公園大道,桃園市八德區廣興五街,10.5年,大樓,51.12,27.58,3房2廳2衛,8樓/13樓,坡道平面車位,1,3912XN,2025-10-03 05:07:01
青埔領航站兩房車位翔譽17,桃園市大園區大豐一街,10.1年,華廈,34.75,15.84,2房2廳1衛,4樓/8樓,坡道平面車位,1,3515TF,2025-10-03 05:07:01
中山路華廈美裝潢三房,桃園市蘆竹區中山路,30.4年,華廈,45.05,30.91,3房2廳2衛,7樓/9樓,無車位,1,4464TF,2025-10-03 05:07:01
公園景觀大三房三圖狀元第,桃園市桃園區坤成街,31.6年,華廈,34.57,26.88,3房2廳2衛,6樓/9樓,無車位,1,6653SB,2025-10-03 05:07:01
上城景觀首購好房車位上城,桃園市桃園區大興西路二段,17.5年,大樓,33.87,17,1房1廳1衛1室,7樓/12樓,坡道平面車位,1,9645MK,2025-10-03 05:07:01
過嶺３ＲＣ,桃園市中壢區福嶺路,0.3年,華廈,48.82,25.71,3房2廳2衛,4樓/10樓,坡道平面車位,1,0099LJ,2025-10-03 05:07:01
客運園區新城峰兩房車位,桃園市大園區環區西路,0.8年,大樓,32.65,16.96,2房2廳1衛,7樓/15樓,坡道平面車位,999,1828DN,2025-10-03 05:07:01
心天母優質兩房車位心天母,桃園市桃園區大興路,12.0年,大樓,36.9,18.4,2房2廳1衛,6樓/14樓,坡道平面車位,1,82245G,2025-10-03 05:07:01
鴻廣新Ａ７兩房車位,桃園市龜山區樂善二路,3.6年,大樓,30.51,16.13,2房2廳1衛,14樓/15樓,坡道機械車位,1,5381JW,2025-10-03 05:07:01
《必富邑》幸運七樓美屋必富邑G區,桃園市桃園區龍泉六街,26.4年,華廈,30.2,22.47,3房2廳2衛,7樓/9樓,無車位,968,52206F,2025-10-03 05:07:01
百貨站前吉市美裝潢大兩房,桃園市桃園區民生路,5.4年,大樓,28.74,19.36,2房2廳1衛1室,3樓/15樓,無車位,1,0866PT,2025-10-03 05:07:01
✨明日朗朗精美兩房車位明日朗朗,桃園市中壢區永泰路,5.5年,大樓,31.82,15.44,1房2廳1衛,4樓/17樓,坡道平面車位,1,7259CU,2025-10-03 05:07:01
✨青埔新潤Ａ１８三房車位新潤A18,桃園市中壢區春德路,5.9年,大樓,44.72,22,3房2廳2衛,3樓/15樓,坡道平面車位,2,8557GB,2025-10-03 05:07:01
栢大京采高樓景觀兩房,桃園市桃園區南山街,3.1年,華廈,24.39,16.11,2房2廳2衛,9樓/9樓,無車位,1,5088BQ,2025-10-03 05:07:01
臻愛加州３房車位臻愛加州,桃園市桃園區民光東路,22.1年,華廈,41.31,23.05,3房2廳2衛,3樓/9樓,坡道平面車位,1,0650SP,2025-10-03 05:07:01
桃源雙星美裝潢次高樓,桃園市蘆竹區中山路,30.4年,華廈,45.05,30.91,3房2廳2衛,8樓/9樓,無車位,1,9613SM,2025-10-03 05:07:01
環中商圈大四房車位悠活18,桃園市中壢區榮安一街,24.2年,大樓,55.5,34.09,4房2廳2衛,12樓/14樓,坡道平面車位,1,8264PJ,2025-10-03 05:07:11
福樺方正三房首選福樺水悅,桃園市龜山區文興路,19.4年,大樓,36.53,25.93,3房2廳2衛,11樓/15樓,無車位,1,7831LC,2025-10-03 05:07:11
高樓光灑屋內．離塵不離城青川之丘,桃園市蘆竹區大新三街,10.5年,大樓,37.48,16.82,2房2廳1衛,10樓/11樓,坡道平面車位,1,11849M,2025-10-03 05:07:11
桃源雙星邊間超值大四房,桃園市蘆竹區中山路,30.4年,華廈,41.42,28.92,4房2廳1衛,2樓/9樓,無車位,1,6069QK,2025-10-03 05:07:11
真的便宜❤️溫馨三房車位龍之鄉,桃園市桃園區龍祥街,31.3年,大樓,45.06,27.65,3房2廳2衛,9樓/12樓,坡道平面車位,1,3634FD,2025-10-03 05:07:11
三民路美寓,桃園市桃園區三民路三段,37.1年,公寓,31.43,29.48,3房2廳2衛,4樓/5樓,無車位,868,0402SZ,2025-10-03 05:07:11
歡喜百年景觀美屋附車位歡喜百年,桃園市桃園區國際路二段,29.8年,大樓,49.35,33.46,2房2廳1衛1室,15樓/17樓,坡道平面車位,1,4536WP,2025-10-03 05:07:11
大有商圈成家首選兩房冠倫大國,桃園市桃園區大有路,30.5年,大樓,24.87,19.18,2房2廳1衛,6樓/19樓,無車位,738,20009P,2025-10-03 05:07:11
國都花園美裝潢三房車位國都花園,桃園市桃園區敬二街,31.2年,大樓,51.29,32.31,3房2廳2衛,10樓/17樓,坡道平面車位,1,5033MC,2025-10-03 05:07:11
近中壢高中美２房法國紅,桃園市中壢區環西路二段,11.0年,華廈,21.19,13.74,2房2廳1衛,2樓/10樓,無車位,898,8517NU,2025-10-03 05:07:11
新捷市三房車位衛浴開窗新捷市,桃園市桃園區龍城一街,6.4年,大樓,41.13,20.59,3房2廳1衛,11樓/15樓,坡道平面車位,1,6858MX,2025-10-03 05:07:11
星晴天新婚首選合雄星晴天,桃園市蘆竹區南福街,9.4年,大樓,44.22,20.06,2房2廳1衛,2樓/14樓,坡道平面車位,1,1726XG,2025-10-03 05:07:11
中悅霸氣磅礴五房豪宅中悅高登,桃園市蘆竹區中山路,24.9年,大樓,157.27,104.96,5房3廳4衛2室,4樓/14樓,兩個以上車位,4,6800JM,2025-10-03 05:07:11
宏國真愛質感三房車位宏國真愛E區,桃園市桃園區龍鳳三街,26.5年,大樓,42.29,25.61,3房2廳2衛,20樓/20樓,坡道平面車位,1,8410GC,2025-10-03 05:07:11
稀有景觀富旺大三房富旺新世紀,桃園市中壢區龍昌路,11.1年,大樓,43.02,30.14,3房2廳2衛,4樓/15樓,無車位,1,2452KX,2025-10-03 05:07:11
專任★陸光屋況好採光佳陸光四村F4棟,桃園市八德區陸光街,25.9年,大樓,43.49,29.44,3房2廳2衛,11樓/13樓,無車位,1,2071QY,2025-10-03 05:07:11
先看這間房價２字頭,桃園市龜山區中興路,25.0年,華廈,49,34.47,3房2廳2衛1室,7樓/10樓,無車位,1,6422YF,2025-10-03 05:07:11
［大降］八德露臺兩房車位金鼎,桃園市八德區和平路,17.7年,華廈/辦公,28.7,14.05,2房2廳1衛1室,5樓/5樓,坡道平面車位,1,5126KW,2025-10-03 05:07:11
中壢成家首選兩房鼎藏晶華1期,桃園市中壢區興仁路二段,14.2年,大樓,25.9,19.15,2房2廳1衛,5樓/12樓,無車位,1,7218XL,2025-10-03 05:07:11
南勢水岸風情二房車位美活市,桃園市平鎮區南平路,11.2年,大樓,38.72,20.34,2房2廳1衛,3樓/13樓,坡道平面車位,1,79472V,2025-10-03 05:07:11
稀有★竹風景觀三房車位竹風鳳凰Ｉ,桃園市八德區建德路,11.4年,大樓,52.38,28.81,3房2廳2衛,11樓/14樓,坡道平面車位,1,6260AM,2025-10-03 05:07:20
重劃區高樓層兩房車位合雄御璟,桃園市八德區長興一路,7.0年,大樓,40.81,20.57,2房2廳1衛,14樓/14樓,坡道平面車位,1,6097FQ,2025-10-03 05:07:20
★涵悅＋精美三房車位涵悅+,桃園市八德區豐田一路,3.1年,大樓,41.1,20.92,3房2廳2衛,5樓/13樓,坡道平面車位,1,0319YB,2025-10-03 05:07:20
明日朗朗美裝潢有車位明日朗朗,桃園市中壢區永泰路,5.5年,大樓,31.89,15.49,1房2廳1衛,8樓/17樓,坡道平面車位,1,3759AK,2025-10-03 05:07:20
近高鐵．園首之道兩房車位,桃園市中壢區青商路,0.9年,大樓,34.29,17.07,2房2廳1衛,10樓/15樓,坡道平面車位,1,7541ZH,2025-10-03 05:07:20
近公園次頂樓採光三房閱美館,桃園市八德區豐田一路,11.4年,大樓,49.13,28.81,3房2廳2衛,12樓/13樓,坡道平面車位,1,94785T,2025-10-03 05:07:20
過嶺海德前後陽台兩房車位海德一號,桃園市中壢區民族路六段,9.8年,大樓,38.37,19.16,2房2廳1衛,3樓/13樓,坡道平面車位,1,4128WH,2025-10-03 05:07:20
宜誠日日和２房２衛雙車位華曜日日和,桃園市大園區領航南路四段,1.7年,華廈,49.73,17.81,2房2廳2衛1室,8樓/10樓,兩個以上車位,1,8296QD,2025-10-03 05:07:20
都市生活視野三房車位都市生活,桃園市桃園區大有路,31.4年,大樓,48.48,28.84,3房2廳2衛,10樓/16樓,坡道平面車位,1,4099CN,2025-10-03 05:07:20
華泰旁新潤Ａ１８三房車位新潤A18,桃園市中壢區春德路,5.9年,大樓,37.39,16.81,3房2廳1衛,5樓/15樓,坡道平面車位,1,1222FX,2025-10-03 05:07:20
近影城廣豐特區高樓美屋竹城六本木,桃園市八德區廣豐三街,13.9年,大樓,55.95,31.53,3房2廳1衛,10樓/13樓,坡道平面車位,2,5172JB,2025-10-03 05:07:20
智富城稀有景觀三房車位智富城,桃園市楊梅區金山街,10.4年,大樓,47.9,25.47,3房2廳2衛,14樓/15樓,坡道平面車位,1,47996S,2025-10-03 05:07:20
法國賞低總價採光棒三房法國賞,桃園市中壢區三光路,18.7年,大樓,30.77,21.63,3房2廳1衛,3樓/11樓,無車位,1,1990MV,2025-10-03 05:07:20
龍鳳禾園景觀電梯三房車位龍鳳禾園,桃園市龜山區龍鳳街,13.6年,華廈,54.41,28.86,3房2廳2衛,6樓/9樓,坡道平面車位,2,6740HF,2025-10-03 05:07:20
近內壢火車站鍾愛三房車位鍾愛一生,桃園市中壢區成章二街,30.8年,華廈,43,27.05,3房2廳2衛,3樓/9樓,坡道平面車位,1,2358NB,2025-10-03 05:07:20
近署桃優兩房,桃園市桃園區龍壽街,30.7年,華廈,31.48,28.16,2房2廳2衛,8樓/8樓,無車位,850,6659SZ,2025-10-03 05:07:20
中悅璞園珍稀山景美宅兩房中悅璞園,桃園市蘆竹區六福路,26.0年,大樓,46.07,29.13,2房2廳2衛,8樓/11樓,坡道平面車位,1,9224CL,2025-10-03 05:07:20
專任△天閱兩房平面大車位天閱,桃園市平鎮區德育路二段,14.7年,大樓,38.14,18.62,2房2廳1衛,15樓/15樓,坡道平面車位,1,0847JW,2025-10-03 05:07:20
稀世珍寶‧麗寶紐約麗寶紐約,桃園市桃園區介壽路,22.2年,大樓,19.79,13.88,1房1廳1衛1室,7樓/14樓,無車位,898,7415VL,2025-10-03 05:07:20
富豪城堡優質別墅,桃園市桃園區蓮埔街,31.7年,透天/店面,97.74,63.84,6房2廳4衛,B1-5樓/5樓,坡道平面車位,2,8055TX,2025-10-03 05:07:20
重劃區★時代園邸高樓三房時代園邸,桃園市八德區廣興二路,11.7年,大樓,68.04,31.4,3房2廳2衛,13樓/15樓,兩個以上車位,1,0149QU,2025-10-03 05:07:28
南青山樹梢美景３房,桃園市大園區致遠街,1.9年,大樓,45.31,24.41,3房2廳2衛,2樓/23樓,坡道平面車位,2,3955ZN,2025-10-03 05:07:28
桃大誠中庭景觀美３房桃大誠,桃園市八德區公園路,4.3年,大樓,51.11,27.07,3房2廳2衛,8樓/24樓,坡道平面車位,2,5343TF,2025-10-03 05:07:28
青埔Ａ１９躍世界３房車位佳昂躍世界,桃園市中壢區永能路,12.4年,大樓,53.44,27.71,3房2廳2衛,3樓/12樓,坡道平面車位,1,7800UU,2025-10-03 05:07:28
稀有*國泰近未來捷運站國泰新都A,桃園市八德區介壽路一段,33.2年,大樓,56.32,34.35,3房2廳2衛,1樓/15樓,坡道平面車位,1,8376FS,2025-10-03 05:07:28
發財三套房金雞母,桃園市龜山區明德路,22.1年,華廈,28.15,19.45,3房3衛,4樓/7樓,無車位,658,5735BH,2025-10-03 05:07:28
經國之星三房車位經國之星,桃園市桃園區經國路,18.8年,大樓,42.03,24.57,3房2廳2衛,8樓/13樓,坡道平面車位,1,0342YD,2025-10-03 05:07:28
大有特區當代藝術３房車位當代藝術,桃園市桃園區民有五街,20.8年,大樓,46.95,26.42,3房2廳2衛,5樓/14樓,坡道平面車位,1,0424VD,2025-10-03 05:07:28
☺絕美！經國特區昭揚飛昭揚飛,桃園市桃園區水汴一路,9.3年,大樓/套房,18.06,12.1,1房1廳1衛,11樓/14樓,無車位,928,87315U,2025-10-03 05:07:28
國璽苑兩房車位新潤明日苑NO....,桃園市中壢區領航北路二段,10.4年,大樓,51.88,26.43,2房2廳2衛,17樓/21樓,坡道平面車位,2,8062GG,2025-10-03 05:07:28
Ａ７皇翔高樓邊間三房車位皇翔歡喜城,桃園市龜山區文青二路,10.2年,大樓,54.59,30.54,3房2廳2衛,14樓/21樓,坡道平面車位,1,6150TY,2025-10-03 05:07:28
首璽高樓精緻裝潢三房車位首璽,桃園市桃園區中埔一街,15.4年,大樓,61.52,36.15,3房2廳2衛,8樓/19樓,坡道平面車位,2,0301QX,2025-10-03 05:07:28
【推薦】富宇兩房平面車位,桃園市龜山區文化二路,3.7年,大樓,38.2,18.59,2房2廳1衛,7樓/14樓,坡道平面車位,1,9657ZJ,2025-10-03 05:07:28
龍安‧質感亮眼兩房車位國強一街,桃園市桃園區國強一街,22.4年,華廈,35.41,19.86,2房2廳1衛,7樓/9樓,坡道平面車位,1,2476CV,2025-10-03 05:07:28
香香高樓層～堤景３房車位香榭堤景,桃園市蘆竹區南昌路,18.9年,大樓,64.19,39.51,3房2廳2衛1室,14樓/15樓,坡道平面車位,2,8469FP,2025-10-03 05:07:28
樂善研兩房,桃園市龜山區文康街,3.6年,華廈,26.61,15.36,2房2廳1衛,4樓/8樓,無車位,1,7196UC,2025-10-03 05:07:28
京澄清朗景觀四房雙車位京澄清朗,桃園市桃園區中山路,12.1年,大樓,80.93,39.1,4房2廳2衛1室,11樓/14樓,兩個以上車位,2,05641X,2025-10-03 05:07:28
藝文特區蛋黃美裝兩房天下大觀,桃園市桃園區大興西路一段,28.3年,大樓,22.72,18.16,2房2廳1衛,16樓/17樓,無車位,1,42509W,2025-10-03 05:07:28
鴻築吾江景觀戶兩房車位鴻築吾江,桃園市平鎮區延平路二段,12.9年,大樓,30.25,17.67,2房2廳1衛,12樓/15樓,坡道機械車位,1,7649NJ,2025-10-03 05:07:28
豐盛之城明亮３房有車位益騏豐盛之城,桃園市八德區豐吉路,1.0年,大樓,44.64,25.23,3房2廳2衛,14樓/14樓,坡道平面車位,1,5336VU,2025-10-03 05:07:28
小檜溪棟距遠高採光露臺戶名軒國王之森,桃園市桃園區春日路,1.9年,大樓,47.53,23.28,3房2廳2衛,2樓/12樓,坡道平面車位,2,9361VF,2025-10-03 05:07:39
時來運轉發財戶－藝文美居薇多利亞,桃園市桃園區莊二街,17.7年,大樓,68.35,40.29,3房2廳3衛1室,10樓/12樓,坡道平面車位,2,8030GT,2025-10-03 05:07:39
蘆園低總價便利三房蘆園,桃園市蘆竹區錦明街,30.8年,華廈,32.06,21.75,3房2廳2衛,10樓/10樓,無車位,998,6685LH,2025-10-03 05:07:39
青埔璞園的家三房平面車位實德‧璞園的家,桃園市中壢區領航南路三段,6.1年,大樓,43.82,20.51,3房2廳1衛,6樓/19樓,坡道平面車位,2,2206JV,2025-10-03 05:07:39
未來體育園區美屋兩房車位MYCASA,桃園市中壢區龍岡路三段,8.3年,大樓,38.29,18.44,2房2廳1衛,14樓/15樓,坡道平面車位,1,3075MX,2025-10-03 05:07:39
正藝文竹城大和四房雙車位竹城大和,桃園市桃園區同德六街,14.7年,大樓,82.3,41.17,4房2廳2衛,3樓/12樓,兩個以上車位,4,6689PZ,2025-10-03 05:07:39
衛浴開窗上城頂客族首選上城,桃園市桃園區大興西路二段,17.5年,大樓,33.87,17,1房1廳1衛1室,6樓/12樓,坡道平面車位,1,9793XB,2025-10-03 05:07:39
森鄰物語兩房車位雙陽台森鄰物語,桃園市桃園區慈光街,8.7年,大樓,43.07,19.48,2房2廳1衛,5樓/14樓,坡道平面車位,1,2774VN,2025-10-03 05:07:39
藝文˙近慈文學區三房車位天下大觀,桃園市桃園區大興西路一段,28.3年,大樓,50.8,31.57,3房2廳2衛1室,6樓/17樓,坡道平面車位,1,1649DR,2025-10-03 05:07:39
葛里法五世景觀幸福宅葛里法五世,桃園市桃園區新埔八街,12.3年,大樓,122.91,69.36,3房2廳3衛,16樓/27樓,兩個以上車位,5,5531PK,2025-10-03 05:07:39
中悅桂冠單層獨戶經典傳世中悅桂冠,桃園市桃園區經國路,20.7年,大樓,92.22,61.82,4房2廳4衛1室,12樓/14樓,坡道平面車位,3,4573AM,2025-10-03 05:07:39
️視野寬敞三房宅麗寶青年時代,桃園市八德區豐德路,6.9年,大樓,46.69,23.83,3房2廳2衛,6樓/14樓,坡道平面車位,1,2783FK,2025-10-03 05:07:39
近同安街親子公園電梯兩房臻園,桃園市桃園區同安街,22.9年,華廈,23.99,17.41,2房2廳1衛,5樓/9樓,無車位,1,8230HB,2025-10-03 05:07:39
涵萃精美兩房車位合遠涵萃,桃園市蘆竹區中山北街,5.9年,大樓,38.54,18.76,2房2廳1衛,2樓/13樓,坡道平面車位,1,5650HF,2025-10-03 05:07:39
千晴匠心精裝三房雙車位三本千晴,桃園市八德區大興路,10.3年,大樓,81.51,38.94,3房2廳3衛1室,3樓/21樓,兩個以上車位,2,3804YC,2025-10-03 05:07:39
藝文瑰麗藍天綠意視野名宅中悅麗舍花園(瑰...,桃園市桃園區同德六街,8.0年,大樓,144.13,81.82,4房2廳4衛,26樓/29樓,兩個以上車位,8,2134VF,2025-10-03 05:07:39
《豐達謙邑》裝潢四房車位豐達謙邑,桃園市桃園區文中路,12.8年,大樓,61.78,34.68,4房2廳3衛,10樓/15樓,坡道平面車位,2,0409FT,2025-10-03 05:07:39
超強☆朝南景觀三房車位麗寶青年時代,桃園市八德區豐德路,6.9年,大樓,46.75,23.83,3房2廳2衛,4樓/14樓,坡道平面車位,1,9124RB,2025-10-03 05:07:39
法國香榭景觀大兩房車位法國香榭,桃園市中壢區環西路二段,16.3年,大樓,36.8,22.25,2房2廳2衛,5樓/15樓,坡道平面車位,1,0786QF,2025-10-03 05:07:39
大塊文章～面河景３房車位大塊文章,桃園市桃園區春日路,21.2年,大樓,47.66,26.91,3房2廳2衛,3樓/14樓,坡道平面車位,1,8405NF,2025-10-03 05:07:39
中路特區四房三衛雙車位君邑富疆,桃園市桃園區文中東路,7.4年,大樓,103.38,53.82,4房2廳3衛,19樓/21樓,兩個以上車位,3,4838YL,2025-10-03 05:07:48
天母光點３房＋１室有車位天母光點,桃園市桃園區民有五街,16.5年,大樓,50.76,28.77,3房2廳2衛1室,9樓/12樓,坡道平面車位,1,8436FW,2025-10-03 05:07:48
愛琴海前後陽台三房車位愛琴海,桃園市中壢區成章二街,21.3年,華廈,44.76,25.12,3房2廳2衛,9樓/9樓,坡道平面車位,1,3880TP,2025-10-03 05:07:48
華爾道夫紐約匠心裝潢華爾道夫NO1,桃園市中壢區文智路,10.4年,大樓,102.59,53.36,4房2廳3衛,13樓/18樓,兩個以上車位,4,65789B,2025-10-03 05:07:48
香榭堤景景觀兩房車位香榭堤景,桃園市蘆竹區南昌路,18.9年,大樓,35.42,19.95,2房2廳1衛,14樓/15樓,坡道平面車位,1,66866J,2025-10-03 05:07:48
湖景採光美四房車位百川十方,桃園市八德區和義二街,17.2年,大樓,60.36,36.22,4房2廳2衛,12樓/12樓,坡道平面車位,1,53703P,2025-10-03 05:07:48
⭐花都高樓美兩房車位巴黎花都,桃園市八德區金和路,16.0年,大樓,39.3,21.53,2房2廳2衛,13樓/15樓,坡道平面車位,1,48176P,2025-10-03 05:07:48
