標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
罕見釋出絕美農地,澎湖縣西嶼鄉池西村小池角,,土地,42.86,,,0樓/0樓,無車位,34,PS109383HB,2025-09-29 16:48:09
澎湖白沙小赤建地,澎湖縣白沙鄉小赤段,,土地,85.08,,,0樓/0樓,無車位,108,PS108468HB,2025-09-29 16:48:09
澎湖大池社區農地-2,澎湖縣西嶼鄉大池角,,土地,105.85,,,0樓/0樓,無車位,120,PS104148HB,2025-09-29 16:48:09
東澳黃金店面,澎湖縣馬公市文學路,15.3年,別墅/透天,84.61,82.29,5房3廳6衛,1-4樓/0樓,無車位,2,SS62657HB,2025-09-29 16:48:09
東衛大坪數農地,澎湖縣馬公市東衛段,,土地,531.27,,,0樓/0樓,無車位,425,SS58160HB,2025-09-29 16:48:09
西衛理想A4委建案,澎湖縣馬公市五福段,,土地,385.74,,,0樓/0樓,無車位,1,SS58707HB,2025-09-29 16:48:09
七美大嶼農地5,澎湖縣七美鄉七美五段,,土地,440.13,,,0樓/0樓,無車位,218,LS79140HB,2025-09-29 16:48:17
許家海景三角農地,澎湖縣湖西鄉許家段,,土地,872.46,,,0樓/0樓,無車位,3,KS162012HB,2025-09-29 16:48:17
馬公鎖港都內農地,澎湖縣馬公市鎖管港,,土地,155.52,,,0樓/0樓,無車位,388,PS103418HB,2025-09-29 16:48:17
澎湖湖西鄉湖東新段一般農,澎湖縣湖西鄉彭15,,土地,402.41,,,0樓/0樓,無車位,468,AS89182HB,2025-09-29 16:48:17
風櫃西高地農地2筆,澎湖縣馬公市風櫃西段,,土地,433.18,,,0樓/0樓,無車位,433,PS47680HB,2025-09-29 16:48:17
中屯風車9筆農地,澎湖縣白沙鄉中屯新段,,土地,681.28,,,0樓/0樓,無車位,160,LS51649HB,2025-09-29 16:48:17
赤崁農會旁農地,澎湖縣白沙鄉赤崁中段,,土地,547.31,,,0樓/0樓,無車位,875,LS58936HB,2025-09-29 16:48:17
興仁旺來農地5,澎湖縣馬公市興仁段,,土地,275.73,,,0樓/0樓,無車位,413,PS45999HB,2025-09-29 16:48:17
豪華庭園別墅,澎湖縣湖西鄉五福,3.2年,別墅/透天,81.99,81.99,6房2廳6衛,1-3樓/0樓,無車位,2,SS59203HB,2025-09-29 16:48:17
澎湖‧許家正大路邊超讚農地,澎湖縣湖西鄉許家村許家路,,土地,945.12,,,0樓/0樓,無車位,2,484026CT,2025-09-29 16:48:17
成功美美農地,澎湖縣湖西鄉成功南段,,土地,516.98,,,0樓/0樓,無車位,1,SS59927HB,2025-09-29 16:48:17
安宅近203縣道農地,澎湖縣馬公市安宅段,,土地,134.92,,,0樓/0樓,無車位,880,GS125109HB,2025-09-29 16:48:17
澎湖.案山微法式透天民宿,澎湖縣馬公市大賢街,8.4年,其它,136.23,136.23,,1-4樓/4樓,無車位,3,1406326CT,2025-09-29 16:48:17
城前社區農地1,澎湖縣白沙鄉城前,,土地,352.11,,,0樓/0樓,無車位,211,LS19423HB,2025-09-29 16:48:17
香格里拉五期,澎湖縣馬公市五福段,,土地,577.53,84.6,7房1廳7衛,1-3樓/0樓,無車位,1,PS82479HB,2025-09-29 16:48:17
民宿區大地坪平房,澎湖縣馬公市珠江,104.3年,其它,12.77,12.77,2房2廳1衛,1樓/0樓,無車位,2,SS63280HB,2025-09-29 16:48:17
林投黃金農地,澎湖縣湖西鄉林投南,,土地,61.58,,,0樓/0樓,無車位,221,LS58481HB,2025-09-29 16:48:17
後寮國小縣道農地,澎湖縣白沙鄉後寮中段,,土地,107.98,,,0樓/0樓,無車位,226,PS88170HB,2025-09-29 16:48:17
二崁風景農地,澎湖縣西嶼鄉二崁南段,,土地,148.13,,,0樓/0樓,無車位,74,SS60942HB,2025-09-29 16:48:17
馬公西文典雅民宿透天,澎湖縣馬公市西文澳,11.0年,別墅/透天,80.43,80.43,6房1廳7衛,1-3樓/3樓,無車位,1,GS122336HB,2025-09-29 16:48:17
鎖港商圈建地,澎湖縣馬公市鎖管港,38.2年,土地,45,139.08,,1-2樓/0樓,無車位,430,KS161476HB,2025-09-29 16:48:25
馬公鬧區光明路住店,澎湖縣馬公市光明路,48.9年,別墅/透天,13.11,13.11,1房1廳1衛,1樓/1樓,無車位,1,BS55063HB,2025-09-29 16:48:25
白沙801農地,澎湖縣白沙鄉後寮,,土地,182.34,,,0樓/0樓,無車位,359,LS30432HB,2025-09-29 16:48:25
澎湖石泉獨棟菊島墅,澎湖縣馬公市石泉,8.9年,別墅/透天,89.29,84.03,5房3廳5衛,1-4樓/4樓,無車位,1,JS96131HB,2025-09-29 16:48:25
澎湖大池社區農地-4,澎湖縣西嶼鄉大池角,,土地,177.57,,,0樓/0樓,無車位,160,PS104154HB,2025-09-29 16:48:25
文光花園透天,澎湖縣馬公市文光路,28.3年,別墅/透天,55.7,52.67,4房1廳3衛,1-4樓/0樓,無車位,1,SS60996HB,2025-09-29 16:48:25
中華路稀有建地,澎湖縣馬公市馬公段,,土地,39.93,,,0樓/0樓,無車位,2,SS56539HB,2025-09-29 16:48:25
東衛鄉村農地,澎湖縣馬公市東衛段,,土地,66.86,,,0樓/0樓,無車位,73,SS58156HB,2025-09-29 16:48:25
澎湖西嶼夢幻度假休閒農地,澎湖縣西嶼鄉池西村小池角,,土地,332.28,,,0樓/0樓,無車位,428,PS109385HB,2025-09-29 16:48:25
風櫃漁港農地,澎湖縣馬公市風櫃西段,,土地,79.35,,,0樓/0樓,無車位,277,PS47640HB,2025-09-29 16:48:25
淳青文山19電梯別墅,澎湖縣馬公市文山路,5.9年,別墅/透天,81.42,74.46,4房3廳5衛,1-4樓/4樓,其他,2,WS56799HB,2025-09-29 16:48:25
湖西許家建地,澎湖縣湖西鄉許家段,,土地,6.85,,,0樓/0樓,無車位,48,GS119420HB,2025-09-29 16:48:25
後寮寧靜農地,澎湖縣白沙鄉後寮東段,,土地,230.99,,,0樓/0樓,無車位,254,PS88158HB,2025-09-29 16:48:25
馬公市海景雙面路建地,澎湖縣馬公市雙湖段,,土地,83.09,,,0樓/0樓,無車位,747,S2877424PA,2025-09-29 16:48:25
鎖港西路邊農地,澎湖縣馬公市鎖港西,,土地,117.54,,,0樓/0樓,無車位,235,LS30425HB,2025-09-29 16:48:25
安宅近海水水路邊農地,澎湖縣馬公市安宅里安宅路,,土地,542.69,,,0樓/0樓,無車位,1,441094CT,2025-09-29 16:48:25
興仁東方明珠農地(二),澎湖縣馬公市興仁里興仁路,,土地,895.58,,,0樓/0樓,無車位,1,708802CT,2025-09-29 16:48:25
湖西許家416建地,澎湖縣湖西鄉許家段,,土地,22.09,,,0樓/0樓,無車位,155,GS119416HB,2025-09-29 16:48:25
白沙鄉瓦硐村臨海農地,澎湖縣白沙鄉下瓦硐段,,土地,343.35,,,0樓/0樓,無車位,240,GS142592HB,2025-09-29 16:48:25
鎖港雙新民宿,澎湖縣馬公市鎖港七路,5.8年,別墅/透天,143.55,134.75,8房1廳8衛,1-3樓/0樓,無車位,3,ES69398HB,2025-09-29 16:48:25
東文大路邊建地,澎湖縣馬公市文石段,,土地,42.5,,,0樓/0樓,無車位,1,KS159334HB,2025-09-29 16:48:33
尖山鄉村農地,澎湖縣湖西鄉尖山北段,,土地,390.62,,,0樓/0樓,無車位,156,PS44945HB,2025-09-29 16:48:33
文光學區大坪數二樓公寓,澎湖縣馬公市文光路,36.4年,公寓,54.2,47.3,4房2廳2衛,2樓/0樓,無車位,1,SB03768GH,2025-09-29 16:48:33
赤崁消防後農地,澎湖縣白沙鄉赤崁南段,,土地,396.86,,,0樓/0樓,無車位,595,SS56395HB,2025-09-29 16:48:33
尖山農夫農地,澎湖縣湖西鄉尖山南段,,土地,346.53,,,0樓/0樓,無車位,346,KS158106HB,2025-09-29 16:48:33
馬公新生大店面土地,澎湖縣馬公市新生路,,土地,61.71,30.44,,0樓/0樓,無車位,6,SS56515HB,2025-09-29 16:48:33
二崁北臨路(持分)農地,澎湖縣西嶼鄉二崁北段,,土地,51.33,,,0樓/0樓,無車位,61,SS60930HB,2025-09-29 16:48:33
許家海景大農地,澎湖縣湖西鄉許家段,,土地,782.94,,,0樓/0樓,無車位,2,KS162004HB,2025-09-29 16:48:33
東衛農舍民宿,澎湖縣馬公市東衛,6.9年,其它,97.17,97.17,6房5廳8衛,1-2樓/2樓,無車位,3,MS124352HB,2025-09-29 16:48:33
後寮廟後交通用地,澎湖縣白沙鄉後寮北段,,土地,6.37,,,0樓/0樓,無車位,7,PS88211HB,2025-09-29 16:48:33
馬公淳青文山全新無人住,澎湖縣馬公市文山路,5.9年,別墅/透天,81.42,74.46,5房3廳6衛,1樓/4樓,其他,2,ZS191267HB,2025-09-29 16:48:33
後寮縣道旁農地,澎湖縣白沙鄉後寮東段,,土地,140.08,,,0樓/0樓,無車位,331,LS28205HB,2025-09-29 16:48:33
鎖港工業用地,澎湖縣馬公市海堤段,,土地,641.66,,,0樓/0樓,無車位,3,SS51442HB,2025-09-29 16:48:33
二崁北縣道持份農地,澎湖縣西嶼鄉二崁北段,,土地,86.14,,,0樓/0樓,無車位,129,SS60907HB,2025-09-29 16:48:33
澎湖大池社區農地-1,澎湖縣西嶼鄉大池角,,土地,577.5,,,0樓/0樓,無車位,300,PS104146HB,2025-09-29 16:48:33
風櫃建地2筆,澎湖縣馬公市風櫃西段,,土地,152.87,,,0樓/0樓,無車位,458,PS47639HB,2025-09-29 16:48:33
池東社區建地,澎湖縣西嶼鄉池東段,,土地,31.35,38.58,,0樓/0樓,無車位,56,SS60957HB,2025-09-29 16:48:33
烏崁如意農地2,澎湖縣馬公市烏崁新,,土地,317.08,,,0樓/0樓,無車位,792,LS19639HB,2025-09-29 16:48:33
前寮旭海天空別墅,澎湖縣馬公市前寮,5.7年,別墅/透天,165.71,160.46,8房2廳9衛,1-3樓/0樓,無車位,3,SS65525HB,2025-09-29 16:48:33
後寮田野農地,澎湖縣白沙鄉後寮東段,,土地,266.82,,,0樓/0樓,無車位,108,GS142514HB,2025-09-29 16:48:33
澎湖土地-澎湖湖西鄉農地(二),澎湖縣湖西鄉湖西南段,,土地,99.86,,,0樓/0樓,無車位,49,1984606CT,2025-09-29 16:48:42
竹灣農地,澎湖縣西嶼鄉竹灣段,,土地,138.28,,,0樓/0樓,無車位,82,PS48812HB,2025-09-29 16:48:42
東澳方正建地,澎湖縣馬公市東澳段,,土地,69.73,,,0樓/0樓,無車位,2,SS65773HB,2025-09-29 16:48:42
澎湖大池社區農地-5,澎湖縣西嶼鄉大池角,,土地,398.36,,,0樓/0樓,無車位,200,PS104158HB,2025-09-29 16:48:42
龍行高樓層海景大三房,澎湖縣馬公市三多路,19.2年,大樓,56.74,31.17,3房2廳2衛,14樓/0樓,其他,780,SB04583GH,2025-09-29 16:48:42
近西嶼國中農地,澎湖縣西嶼鄉二崁北段,,土地,117.48,,,0樓/0樓,無車位,140,SS60896HB,2025-09-29 16:48:42
馬公臨路全新邊間透店,澎湖縣馬公市光復路,2.5年,店面,80.5,73.08,4房1廳4衛,1-4樓/4樓,無車位,3,KS174226HB,2025-09-29 16:48:42
專約北辰市場旁店面,澎湖縣馬公市光復路,45.4年,店面,69.13,69.13,7房4衛,-1-4樓/4樓,無車位,2,MS122418HB,2025-09-29 16:48:42
城前社區農地4,澎湖縣白沙鄉城前,,土地,85,,,0樓/0樓,無車位,51,LS19427HB,2025-09-29 16:48:42
五福海景臨路農地,澎湖縣馬公市五福段,,土地,319.93,,,0樓/0樓,無車位,1,SS60753HB,2025-09-29 16:48:42
東衛幼兒園前農地,澎湖縣馬公市東衛段,,土地,622.24,,,0樓/0樓,無車位,1,KS158134HB,2025-09-29 16:48:42
澎湖西嶼藝文度假休閒農地,澎湖縣西嶼鄉二崁南段,,土地,207.06,,,0樓/0樓,無車位,288,PS118371HB,2025-09-29 16:48:42
橫礁望海美地,澎湖縣西嶼鄉橫礁,,土地,161.23,,,0樓/0樓,無車位,141,LS35796HB,2025-09-29 16:48:42
澎湖~陽明路文武百市金店住,澎湖縣馬公市陽明路,31.7年,別墅/透天,39.05,39.05,4房2廳4衛,-1-4樓/0樓,無車位,2,SB04569GH,2025-09-29 16:48:42
馬公稀有建地,澎湖縣馬公市西澳段,,土地,51.56,,,0樓/0樓,無車位,1,SS62792HB,2025-09-29 16:48:42
澎湖.將軍澳風水寶地3筆,澎湖縣望安鄉將軍澳段,,土地,768.96,,,0樓/0樓,無車位,230,1168094CT,2025-09-29 16:48:42
許家大坪數臨路農地,澎湖縣湖西鄉許家段,,土地,1162.77,,,0樓/0樓,無車位,3,PS44948HB,2025-09-29 16:48:42
西文超夯美建地,澎湖縣馬公市西澳,,土地,206.83,,,0樓/0樓,無車位,5,PS45219HB,2025-09-29 16:48:42
澎湖馬公民生收租透天,澎湖縣馬公市民生路,34.3年,別墅/透天,56.82,56.82,8房1廳9衛,1-4樓/4樓,無車位,1,OS212730HB,2025-09-29 16:48:42
興仁旺來農地7,澎湖縣馬公市興仁南段,,土地,445.55,,,0樓/0樓,無車位,668,PS46046HB,2025-09-29 16:48:42
山水樂居溫馨民宿2,澎湖縣馬公市珠江,6.0年,別墅/透天,161.96,147.46,7房2廳8衛,1-3樓/0樓,無車位,3,SS64621HB,2025-09-29 16:48:51
?葉社區小坪數建地,澎湖縣湖西鄉?葉新,,土地,30.46,,,0樓/0樓,無車位,79,KS157690HB,2025-09-29 16:48:51
湖東新臨路農地,澎湖縣湖西鄉湖東新段,,土地,421.89,,,0樓/0樓,無車位,506,SS56626HB,2025-09-29 16:48:51
興仁如意農地1,澎湖縣馬公市興仁段,,土地,533.26,,,0樓/0樓,無車位,735,LS42011HB,2025-09-29 16:48:51
中衛全新透天,澎湖縣馬公市西文澳,3.7年,別墅/透天,85.48,84.03,6房2廳7衛,1-3樓/0樓,無車位,2,SS50178HB,2025-09-29 16:48:51
文石農地A,澎湖縣馬公市文石段,,土地,284.65,,,0樓/0樓,無車位,797,SS59740HB,2025-09-29 16:48:51
白坑吉祥農地1,澎湖縣湖西鄉白猿坑,,土地,1070.3,,,0樓/0樓,無車位,1,LS41999HB,2025-09-29 16:48:51
尖山南便宜農地,澎湖縣湖西鄉尖山南段,,土地,145.48,,,0樓/0樓,無車位,43,LS52464HB,2025-09-29 16:48:51
民權路頭金正旺邊間店住,澎湖縣馬公市民權路,66.8年,別墅/透天,56.82,56.82,3房1廳2衛,1-2樓/0樓,無車位,2,SB04152GH,2025-09-29 16:48:51
?葉社區內建地,澎湖縣湖西鄉?葉新段,,土地,40.28,,,0樓/0樓,無車位,104,KS157684HB,2025-09-29 16:48:51
林投臨路建地,澎湖縣湖西鄉林投北段,,土地,116.25,,,0樓/0樓,無車位,464,SS52871HB,2025-09-29 16:48:51
許家村夕海農地,澎湖縣湖西鄉許家段,,土地,627.3,,,0樓/0樓,無車位,1,SS63446HB,2025-09-29 16:48:51
五得西方正臨路農地,澎湖縣馬公市五德西,,土地,135.2,,,0樓/0樓,無車位,243,PS61677HB,2025-09-29 16:48:51
林森路精華透天,澎湖縣馬公市林森路,45.5年,別墅/透天,39.18,39.18,,1-3樓/0樓,無車位,920,SS64759HB,2025-09-29 16:48:51
城前社區農地2,澎湖縣白沙鄉城前,,土地,6.6,,,0樓/0樓,無車位,3,LS19425HB,2025-09-29 16:48:51
西衛獨棟別墅透天,澎湖縣馬公市西衛,6.0年,別墅/透天,86.97,83.13,7房2廳8衛,1-3樓/0樓,無車位,1,SS56158HB,2025-09-29 16:48:51
山水臨路美建地,澎湖縣馬公市山水南段,,土地,88.59,,,0樓/0樓,無車位,797,SS56909HB,2025-09-29 16:48:51
澎湖湖西鄉農地,澎湖縣湖西鄉龍門北段,,土地,217.86,,,0樓/0樓,無車位,218,LS135222HB,2025-09-29 16:48:51
澎湖大池社區農地-3,澎湖縣西嶼鄉大池角,,土地,142.29,,,0樓/0樓,無車位,150,PS104152HB,2025-09-29 16:48:51
烏崁望海農地1,澎湖縣馬公市烏崁新,,土地,402.07,,,0樓/0樓,無車位,720,LS42008HB,2025-09-29 16:48:51
隘門風景農地,澎湖縣湖西鄉隘門新段,,土地,261.28,,,0樓/0樓,無車位,653,PS55778HB,2025-09-29 16:49:00
中華路店住,澎湖縣馬公市中華路,46.4年,別墅/透天,57.51,57.51,3房2廳2衛,-1-4樓/0樓,無車位,1,SB03954GH,2025-09-29 16:49:00
文光巷內透天,澎湖縣馬公市文光路,60.2年,別墅/透天,11.25,11.25,2房2廳1衛,1樓/0樓,無車位,800,SS62515HB,2025-09-29 16:49:00
民生路店面,澎湖縣馬公市民生路,46.2年,別墅/透天,68.87,68.87,5房3廳4衛,1-4樓/0樓,無車位,1,SS58039HB,2025-09-29 16:49:00
淳青文山17電梯別墅,澎湖縣馬公市文山路,5.9年,別墅/透天,81.42,74.46,4房3廳5衛,1-4樓/4樓,其他,2,WS56793HB,2025-09-29 16:49:00
興仁星鑽農地,澎湖縣馬公市興仁段,,土地,464.8,,,0樓/0樓,無車位,920,PS88282HB,2025-09-29 16:49:00
二崁草原農地,澎湖縣西嶼鄉二崁南段,,土地,365.67,,,0樓/0樓,無車位,182,SS60894HB,2025-09-29 16:49:00
澎湖知名網紅渡假民宿月橘,澎湖縣馬公市雞母塢,10.8年,店面,42.79,42.79,,1樓/1樓,無車位,2,SS62004HB,2025-09-29 16:49:00
馬公朝陽精選透天,澎湖縣馬公市朝陽路,48.2年,別墅/透天,26.84,26.84,3房1廳2衛,1-2樓/0樓,無車位,868,SS64557HB,2025-09-29 16:49:00
市區最美建地,澎湖縣馬公市南澳段,,土地,60.53,,,0樓/0樓,無車位,2,KS162480HB,2025-09-29 16:49:00
興仁如意農地3,澎湖縣馬公市興仁段,,土地,283.5,,,0樓/0樓,無車位,391,LS42016HB,2025-09-29 16:49:00
三多喜事大四房,澎湖縣馬公市文光路,27.2年,華廈,50.58,78.78,4房2廳2衛,6樓/0樓,其他,858,SB04634GH,2025-09-29 16:49:00
西澳財寶建地,澎湖縣馬公市西澳段,,土地,122.55,,,0樓/0樓,無車位,2,PS81919HB,2025-09-29 16:49:00
後寮203縣道農地,澎湖縣白沙鄉後寮中,,土地,212.92,,,0樓/0樓,無車位,634,SS51681HB,2025-09-29 16:49:00
中衛縣道旁農地,澎湖縣馬公市中衛段,,土地,490.3,,,0樓/0樓,無車位,4,PS77083HB,2025-09-29 16:49:00
馬公民族樂透天,澎湖縣馬公市民族路,56.7年,別墅/透天,31.86,31.86,3房1廳2衛,1-2樓/0樓,無車位,638,SS56856HB,2025-09-29 16:49:00
山水近學區優質民宿,澎湖縣馬公市珠江,18.5年,其它,100.08,99.48,6房1廳6衛,1-2樓/0樓,無車位,3,SS63831HB,2025-09-29 16:49:00
馬公興仁國小農地,澎湖縣馬公市204縣道,,土地,400,,,0樓/0樓,無車位,4,FS163547HB,2025-09-29 16:49:00
近尖山臨路農地,澎湖縣湖西鄉&#33747;葉新,,土地,176.21,,,0樓/0樓,無車位,110,KS158713HB,2025-09-29 16:49:00
烏崁如意農地1,澎湖縣馬公市烏崁新,,土地,403.73,,,0樓/0樓,無車位,286,LS19627HB,2025-09-29 16:49:00
西嶼大池路邊農地,澎湖縣西嶼鄉大池段,,土地,373.51,,,0樓/0樓,無車位,455,SS61731HB,2025-09-29 16:49:10
白沙鎮海臨路農地,澎湖縣白沙鄉鎮海,,土地,841.94,,,0樓/0樓,無車位,1,PS90338HB,2025-09-29 16:49:10
東衛鄉間溫馨民宿屋,澎湖縣馬公市東衛,19.1年,別墅/透天,137.01,137.01,21房2廳22衛,1-3樓/0樓,無車位,2,SS64238HB,2025-09-29 16:49:10
澎湖菓葉便宜農地,澎湖縣湖西鄉&#33747;葉新段,,土地,398.09,,,0樓/0樓,無車位,268,PS81987HB,2025-09-29 16:49:10
池東農地,澎湖縣西嶼鄉池東段,,土地,135.69,,,0樓/0樓,無車位,67,SS61316HB,2025-09-29 16:49:10
澎湖白沙小赤農地,澎湖縣白沙鄉小赤段,,土地,196.64,,,0樓/0樓,無車位,177,PS108477HB,2025-09-29 16:49:10
烏崁花開富貴農地1,澎湖縣馬公市烏崁新,,土地,268,,,0樓/0樓,無車位,669,LS19644HB,2025-09-29 16:49:10
家益光榮大樓預售屋,澎湖縣馬公市成功街,,土地,175.77,,,0樓/0樓,無車位,750,SS50752HB,2025-09-29 16:49:10
鐵線有路農地,澎湖縣馬公市鐵線段,,土地,848.49,,,0樓/0樓,無車位,2,PS77408HB,2025-09-29 16:49:10
澎湖未來觀光商圈核心｜黃金地王,澎湖縣馬公市光榮新段,,土地,1364.61,,,0樓/0樓,無車位,35,QB03647GH,2025-09-29 16:49:10
光華段如意農地,澎湖縣馬公市光華段,,土地,326.82,,,0樓/0樓,無車位,326,SS60761HB,2025-09-29 16:49:10
太武好讚農地,澎湖縣湖西鄉太武新段,,土地,666.4,,,0樓/0樓,無車位,280,SS65587HB,2025-09-29 16:49:10
西溪國小路邊農地,澎湖縣湖西鄉西溪新段,,土地,199.51,,,0樓/0樓,無車位,398,SS56917HB,2025-09-29 16:49:10
瓦硐綠野仙蹤農地,澎湖縣白沙鄉瓦硐村,,土地,305.19,,,0樓/0樓,無車位,152,892548CT,2025-09-29 16:49:10
澎湖‧赤崁大路邊農地,澎湖縣白沙鄉赤崁村赤崁路,,土地,164.52,,,0樓/0樓,無車位,200,495654CT,2025-09-29 16:49:10
市區超夯透天,澎湖縣馬公市永和街,46.9年,別墅/透天,25.89,25.89,5房3廳2衛,1-2樓/0樓,無車位,1,PS46961HB,2025-09-29 16:49:10
澎湖白沙區岐頭農地,澎湖縣白沙鄉岐頭段,,土地,403.23,,,0樓/0樓,無車位,403,2009462CT,2025-09-29 16:49:10
澎湖‧許家海景一線農地,澎湖縣湖西鄉許家村許家路,,土地,542.22,,,0樓/0樓,無車位,1,484028CT,2025-09-29 16:49:10
澎湖.白沙瓦硐南大路邊農地,澎湖縣白沙鄉瓦硐南段,,土地,273.15,,,0樓/0樓,無車位,409,1541395CT,2025-09-29 16:49:10
澎湖.沐日民宿,澎湖縣馬公市鎖管港路,6.9年,其它,171.16,171.16,,1-3樓/3樓,無車位,3,2033579CT,2025-09-29 16:49:10
中屯觀光農地,澎湖縣白沙鄉中屯村中屯路,,土地,278.6,,,0樓/0樓,無車位,375,815510CT,2025-09-29 16:49:19
澎湖.中華路大學眼鏡店住,澎湖縣馬公市中華路,35.4年,其它,154.07,118.85,8房8衛,1-4樓/4樓,無車位,7,2048694CT,2025-09-29 16:49:19
